product_key,staff_key,customer_key,order_quantity,order_total_money,order_discount,order_shipping_cost,order_profit,order_payment_method,order_date_time
1,1215,15271,5.0,746.3,0.3,7.8,78.3,credit_card,2018-05-30 02:41:28
2,5096,32275,1.0,85.19999999999999,0.3,3.3,33.5,money_order,2018-10-27 10:45:08
3,8381,5503,1.0,85.3,0.3,2.7,27.4,credit_card,2018-03-08 04:45:26
4,3862,36862,1.0,215.5,0.2,15.5,155.0,e_wallet,2018-12-09 15:09:28
5,4302,3146,4.0,203.4,0.3,1.8,18.0,credit_card,2018-02-11 11:50:32
6,5830,23591,1.0,54.0,0.1,5.4,54.0,credit_card,2018-10-12 09:52:46
7,692,19075,4.0,321.2,0.3,2.0,20.3,credit_card,2018-07-03 01:17:32
8,385,14498,5.0,819.0,0.3,10.5,104.8,credit_card,2018-05-23 15:28:58
0,5067,10600,5.0,493.19999999999993,0.3,3.2,32.0,credit_card,2018-04-29 18:27:30
1,6534,16733,4.0,600.5,0.3,9.7,97.2,money_order,2018-06-14 18:49:14
2,4448,33075,1.0,96.80000000000001,0.2,3.2,32.3,e_wallet,2018-11-23 15:40:22
3,5768,3057,4.0,332.29999999999995,0.3,1.9,19.1,credit_card,2018-02-10 22:32:14
4,8317,35442,1.0,190.5,0.3,15.5,155.0,credit_card,2018-11-21 16:45:44
5,6417,1523,1.0,57.6,0.3,7.2,72.0,credit_card,2018-05-27 17:59:00
6,667,14162,4.0,174.20000000000002,0.2,1.4,13.5,credit_card,2018-05-20 02:48:00
7,5250,22402,1.0,82.6,0.3,2.8,28.3,credit_card,2018-07-28 11:25:16
8,5536,5207,1.0,222.5,0.1,14.6,146.4,credit_card,2018-03-05 10:34:52
0,5876,30779,1.0,103.4,0.3,5.4,54.4,money_order,2018-12-07 15:37:22
1,5712,35211,1.0,202.4,0.1,12.5,124.7,credit_card,2018-11-20 17:38:55
2,1023,23973,1.0,84.19999999999999,0.3,2.3,23.0,money_order,2018-08-09 13:48:17
3,5277,29090,1.0,85.19999999999999,0.3,2.6,26.2,money_order,2018-11-02 14:41:02
4,1440,15434,1.0,190.0,0.3,15.0,150.0,credit_card,2018-06-02 19:20:35
5,5525,28001,1.0,57.6,0.3,7.2,72.0,money_order,2018-09-18 15:40:36
6,2392,15805,,,0.2,5.4,54.0,credit_card,2018-06-05 11:04:11
7,6511,13177,1.0,82.2,0.3,2.4,23.7,credit_card,2018-05-14 11:04:55
8,6483,10048,5.0,1053.4,0.1,13.9,139.5,credit_card,2018-04-26 12:50:56
0,5426,4404,4.0,509.4,0.1,5.4,54.4,credit_card,2018-10-26 10:58:48
1,7870,4597,1.0,202.8,0.1,12.9,128.9,money_order,2018-03-01 20:39:26
2,8710,14816,5.0,529.6,0.1,3.1,31.2,money_order,2018-05-26 18:35:51
3,5664,33941,1.0,109.8,0.1,3.6,35.6,money_order,2018-11-09 21:43:53
4,449,33925,4.0,714.0,0.3,14.0,140.0,credit_card,2018-11-09 22:52:27
5,4749,26183,1.0,57.6,0.3,7.2,72.0,credit_card,2018-09-01 18:27:01
6,2974,28064,1.0,43.199999999999996,0.3,5.4,54.0,credit_card,2018-09-19 13:45:55
7,7258,34934,1.0,94.10000000000001,0.2,2.9,29.4,credit_card,2018-11-17 17:03:31
8,455,264,1.0,173.29999999999998,0.3,11.6,116.4,credit_card,2018-11-16 10:39:48
0,5039,18865,1.0,131.7,0.1,5.7,57.2,credit_card,2018-07-01 20:54:21
1,4195,25339,4.0,601.4,0.3,10.6,105.7,credit_card,2018-08-22 20:53:14
2,5417,33635,1.0,108.6,0.1,3.3,33.5,credit_card,2018-11-24 19:01:02
3,6118,34106,1.0,97.5,0.2,3.1,30.9,money_order,2018-11-11 20:58:44
4,1327,25661,4.0,916.0,0.1,16.0,160.0,credit_card,2018-08-25 14:13:44
5,3902,19916,1.0,54.0,0.3,3.6,36.0,credit_card,2018-07-11 17:22:56
6,3388,13901,1.0,39.599999999999994,0.3,1.8,18.0,credit_card,2018-07-30 16:16:19
7,4763,669,1.0,105.9,0.1,3.3,32.9,credit_card,2018-01-11 17:31:49
8,4313,12333,4.0,845.8000000000001,0.1,14.2,141.8,credit_card,2018-05-09 17:11:41
0,6419,9738,4.0,396.3,0.3,4.3,43.2,credit_card,2018-04-25 16:23:49
1,5576,21731,1.0,158.89999999999998,0.3,11.2,112.0,credit_card,2018-07-24 12:45:26
2,7555,2313,1.0,85.1,0.3,3.2,32.3,credit_card,2018-05-08 12:22:44
3,4592,38401,4.0,380.5,0.2,2.9,28.6,credit_card,2018-12-29 22:46:19
4,170,28463,1.0,241.3,0.1,16.3,162.5,credit_card,2018-09-22 14:26:17
5,4060,21459,1.0,54.0,0.3,3.6,36.0,money_order,2018-07-22 06:24:50
6,4199,34417,1.0,40.5,0.3,2.7,27.0,credit_card,2018-11-14 17:48:09
7,6750,6560,1.0,82.5,0.3,2.7,27.2,credit_card,2018-03-19 13:02:13
8,2948,2007,5.0,936.8,0.2,12.8,127.9,credit_card,2018-01-25 13:32:46
0,3509,22690,4.0,396.3,0.3,4.3,43.2,money_order,2018-07-30 19:05:32
1,419,19480,1.0,158.89999999999998,0.3,11.2,112.0,e_wallet,2018-07-06 18:16:06
2,4985,1973,5.0,410.3,0.3,0.8,7.8,money_order,2018-01-24 14:23:58
3,1166,30718,1.0,86.0,0.3,3.4,34.5,e_wallet,2018-10-12 20:54:25
4,82,7846,1.0,189.8,0.3,14.8,147.5,credit_card,2018-04-09 21:08:01
5,6602,25524,1.0,61.2,0.2,3.6,36.0,money_order,2018-08-23 08:03:00
6,4253,31235,5.0,244.1,0.1,1.1,10.8,money_order,2018-10-17 13:16:44
7,3445,15101,1.0,105.9,0.1,3.3,32.9,money_order,2018-05-29 12:35:44
8,7374,14688,1.0,222.8,0.1,14.9,148.7,credit_card,2018-05-24 12:16:48
0,262,29659,1.0,102.9,0.3,4.9,48.8,credit_card,2018-10-03 21:08:31
1,2002,13005,1.0,181.5,0.2,12.7,126.8,credit_card,2018-05-14 17:56:57
2,2618,18453,5.0,410.3,0.3,0.8,7.8,credit_card,2018-06-29 13:38:02
3,7944,9219,4.0,332.79999999999995,0.3,2.4,23.8,money_order,2018-04-24 01:34:00
4,6107,400,5.0,1140.8,0.1,15.8,157.5,credit_card,2018-01-05 07:31:49
5,1501,19963,1.0,54.0,0.3,3.6,36.0,credit_card,2018-12-07 16:27:30
6,4416,33946,1.0,39.599999999999994,0.3,1.8,18.0,money_order,2018-12-22 17:25:28
7,6751,7629,5.0,400.1,0.3,1.1,11.2,credit_card,2018-04-06 18:20:00
8,3001,14089,4.0,658.1999999999999,0.3,11.4,114.0,credit_card,2018-05-19 18:13:54
0,4855,6316,5.0,493.8999999999999,0.3,3.9,39.0,credit_card,2018-03-16 13:51:18
1,3236,10744,4.0,686.6,0.2,11.4,114.1,money_order,2018-09-18 13:13:47
2,7465,38788,1.0,108.89999999999999,0.1,3.6,35.8,credit_card,2018-12-29 20:53:48
3,3666,12894,5.0,534.2,0.1,3.2,32.1,credit_card,2018-10-23 19:24:21
4,226,33370,5.0,888.3,0.3,13.3,132.5,credit_card,2018-11-06 09:12:33
5,8162,29560,1.0,52.8,0.3,2.4,24.0,money_order,2018-10-02 14:00:19
6,15,7624,5.0,190.1,0.3,1.1,10.8,credit_card,2018-04-06 16:24:03
7,3828,11691,4.0,367.3,0.2,2.5,24.9,credit_card,2018-10-27 11:10:11
8,3413,1479,4.0,657.3,0.3,10.5,104.8,credit_card,2018-09-14 22:06:32
0,6474,38585,1.0,102.3,0.3,4.3,43.2,credit_card,2018-12-26 11:02:31
1,8029,4995,4.0,599.6999999999999,0.3,8.9,88.8,money_order,2018-03-04 18:26:12
2,4648,30838,1.0,96.80000000000001,0.2,3.2,32.3,money_order,2018-10-13 22:54:20
3,1294,23074,1.0,97.7,0.2,3.3,33.3,debit_card,2018-08-02 15:26:38
4,5415,33970,1.0,216.0,0.2,16.0,160.0,credit_card,2018-11-10 19:47:29
5,4096,2751,5.0,289.4,0.2,1.4,14.4,credit_card,2018-02-05 18:24:22
6,6920,5427,1.0,39.599999999999994,0.3,1.8,18.0,credit_card,2018-03-07 20:38:37
7,5434,8740,1.0,105.7,0.1,3.1,30.6,e_wallet,2018-04-19 16:12:34
8,8663,5472,5.0,817.8,0.3,9.3,93.3,credit_card,2018-03-08 23:41:49
0,5732,10259,1.0,117.7,0.2,5.7,57.2,credit_card,2018-05-10 14:03:27
1,3782,10707,4.0,600.5,0.3,9.7,97.2,credit_card,2018-04-30 13:34:43
2,262,32640,1.0,84.49999999999999,0.3,2.6,26.5,e_wallet,2018-12-19 21:50:14
3,1424,36395,1.0,86.0,0.3,3.4,34.5,credit_card,2018-12-04 15:58:09
4,763,18926,5.0,885.8,0.3,10.8,107.5,credit_card,2018-07-02 13:58:59
5,4862,26778,1.0,57.6,0.3,7.2,72.0,credit_card,2018-09-06 13:44:08
6,4218,34273,1.0,48.6,0.2,5.4,54.0,credit_card,2018-11-12 12:04:03
7,2992,20591,1.0,105.9,0.1,3.3,32.9,credit_card,2018-07-16 10:04:36
8,275,22399,1.0,174.5,0.3,12.8,127.9,credit_card,2018-07-28 20:07:49
0,825,1468,5.0,492.49999999999994,0.3,2.5,25.0,credit_card,2018-01-18 16:44:45
1,6459,35944,1.0,160.2,0.3,12.5,124.7,credit_card,2018-11-28 22:47:13
2,5126,6675,1.0,84.19999999999999,0.3,2.3,23.0,money_order,2018-03-21 20:11:07
3,5815,10238,1.0,97.5,0.2,3.1,30.9,credit_card,2018-04-27 13:33:35
4,2916,21518,1.0,241.8,0.1,16.8,167.5,credit_card,2018-07-22 13:04:47
5,4127,11986,4.0,261.0,0.1,1.8,18.0,credit_card,2018-05-08 19:48:01
6,2081,8616,4.0,195.8,0.1,1.4,13.5,credit_card,2018-04-18 11:30:58
7,7528,12659,1.0,82.3,0.3,2.5,24.9,credit_card,2018-05-11 09:13:17
8,6560,7015,1.0,175.89999999999998,0.3,14.2,141.8,money_order,2018-03-27 19:19:44
0,516,16205,1.0,103.2,0.3,5.2,51.6,credit_card,2018-06-09 11:19:49
1,6748,31829,1.0,202.6,0.1,12.7,126.8,credit_card,2018-10-23 18:07:30
2,6524,19020,1.0,84.99999999999999,0.3,3.1,31.2,money_order,2018-07-03 19:34:23
3,2670,6163,5.0,414.4,0.3,1.4,14.4,credit_card,2018-10-08 21:18:45
4,4511,1385,5.0,887.0,0.3,12.0,120.0,credit_card,2018-01-17 18:22:05
5,412,2975,1.0,60.0,0.2,2.4,24.0,credit_card,2018-02-08 13:37:07
6,3981,20698,1.0,43.199999999999996,0.3,5.4,54.0,money_order,2018-07-17 09:29:02
7,3591,11863,1.0,82.2,0.3,2.4,23.7,credit_card,2018-05-07 20:57:42
8,2402,32671,4.0,752.5,0.2,13.3,132.5,money_order,2018-11-01 16:54:38
0,1953,20269,1.0,117.4,0.2,5.4,54.4,credit_card,2018-11-21 10:19:27
1,5138,11357,1.0,159.5,0.3,11.8,118.3,money_order,2018-05-04 21:40:39
2,5006,36822,1.0,85.19999999999999,0.3,3.3,33.5,credit_card,2018-12-08 15:59:11
3,6163,30599,1.0,85.69999999999999,0.3,3.1,30.9,credit_card,2018-10-11 13:00:02
4,5470,7647,1.0,191.3,0.3,16.3,162.5,credit_card,2018-10-13 11:13:38
5,1707,33129,1.0,60.0,0.2,2.4,24.0,credit_card,2018-11-04 21:44:43
6,2633,512,4.0,152.6,0.3,1.4,13.5,credit_card,2018-01-06 18:22:19
7,936,14064,1.0,81.5,0.3,1.7,16.9,money_order,2018-05-19 12:14:08
8,7343,33247,4.0,657.3,0.3,10.5,104.8,credit_card,2018-11-05 19:30:41
0,8352,2406,5.0,492.49999999999994,0.3,2.5,25.0,credit_card,2018-01-30 09:59:07
1,5589,3136,4.0,600.5,0.3,9.7,97.2,credit_card,2018-02-11 09:40:11
2,2207,6817,1.0,84.39999999999999,0.3,2.5,25.3,money_order,2018-12-07 16:42:57
3,1258,16646,4.0,331.79999999999995,0.3,1.4,14.4,credit_card,2018-06-13 15:43:58
4,270,31483,5.0,888.3,0.3,13.3,132.5,credit_card,2018-10-19 00:26:23
5,5654,37533,1.0,54.0,0.3,3.6,36.0,money_order,2018-12-16 11:31:18
6,2046,1071,1.0,48.6,0.2,5.4,54.0,credit_card,2018-01-12 23:11:44
7,1075,25622,1.0,82.89999999999999,0.3,3.1,30.6,credit_card,2018-11-06 22:25:10
8,5910,24658,1.0,175.39999999999998,0.3,13.7,137.1,credit_card,2018-10-16 18:31:23
0,5077,29309,1.0,131.9,0.1,5.9,58.6,credit_card,2018-09-29 20:09:24
1,2504,24806,1.0,181.10000000000002,0.2,12.3,122.6,e_wallet,2018-08-17 10:33:27
2,439,32732,4.0,329.4,0.3,1.8,18.3,credit_card,2018-11-01 17:57:54
3,6512,36463,5.0,415.0,0.3,2.0,20.3,credit_card,2018-12-04 22:59:50
4,7093,25283,1.0,216.0,0.2,16.0,160.0,money_order,2018-08-21 13:18:37
5,2464,772,5.0,325.4,0.1,1.4,14.4,credit_card,2018-01-09 19:42:43
6,1004,18153,1.0,40.5,0.3,2.7,27.0,credit_card,2018-06-26 13:32:22
7,2629,18288,1.0,82.3,0.3,2.5,24.9,credit_card,2018-06-27 00:34:10
8,6730,3766,1.0,173.29999999999998,0.3,11.6,116.4,credit_card,2018-02-18 01:02:11
0,6372,26347,1.0,131.6,0.1,5.6,55.8,credit_card,2018-09-03 23:09:50
1,3179,29832,1.0,157.6,0.3,9.9,99.4,credit_card,2018-10-04 08:33:09
2,3760,3461,1.0,85.1,0.3,3.2,32.3,money_order,2018-02-14 18:32:52
3,6,2113,1.0,109.8,0.1,3.6,35.6,credit_card,2018-08-17 17:37:52
4,697,23444,4.0,712.0,0.3,12.0,120.0,credit_card,2018-08-05 17:40:34
5,8240,17996,1.0,64.8,0.2,7.2,72.0,credit_card,2018-06-25 15:47:27
6,226,29163,1.0,40.5,0.3,2.7,27.0,credit_card,2018-09-27 14:17:37
7,2944,31134,4.0,320.8,0.3,1.6,15.8,credit_card,2018-10-15 21:45:12
8,3310,5311,1.0,174.0,0.3,12.3,123.3,credit_card,2018-03-06 09:53:36
0,8400,16699,5.0,635.3,0.1,5.3,53.0,credit_card,2018-06-14 15:42:20
1,6987,19942,1.0,158.29999999999998,0.3,10.6,105.7,credit_card,2018-11-01 16:37:54
2,720,14118,4.0,329.4,0.3,1.8,18.3,credit_card,2018-05-20 10:33:47
3,6300,18838,1.0,98.0,0.2,3.6,35.6,credit_card,2018-07-01 21:12:33
4,6410,14318,5.0,1140.8,0.1,15.8,157.5,credit_card,2018-05-21 21:10:35
5,1868,17949,1.0,52.8,0.3,2.4,24.0,credit_card,2018-12-14 11:22:37
6,644,2412,1.0,39.599999999999994,0.3,1.8,18.0,credit_card,2018-01-30 21:47:13
7,847,264,1.0,105.80000000000001,0.1,3.2,31.7,credit_card,2018-01-04 17:56:28
8,534,17079,4.0,659.0999999999999,0.3,12.3,123.3,money_order,2018-06-17 09:55:37
0,2929,21138,4.0,395.8,0.3,3.8,37.6,credit_card,2018-07-20 11:46:49
1,5196,588,5.0,748.4,0.3,9.9,99.4,money_order,2018-03-14 09:06:34
2,6316,31506,5.0,470.5,0.2,2.5,25.3,credit_card,2018-10-19 13:22:15
3,6558,26194,5.0,414.4,0.3,1.4,14.4,credit_card,2018-09-02 13:01:06
4,2719,16017,1.0,215.5,0.2,15.5,155.0,money_order,2018-07-04 16:49:21
5,7087,25766,4.0,203.4,0.3,1.8,18.0,credit_card,2018-09-13 17:26:06
6,8492,21840,1.0,51.300000000000004,0.1,2.7,27.0,credit_card,2018-07-24 11:32:11
7,5476,19345,1.0,94.10000000000001,0.2,2.9,29.4,credit_card,2018-07-05 11:55:58
8,1961,29381,1.0,222.5,0.1,14.6,146.4,credit_card,2018-09-30 20:24:33
0,744,11242,4.0,509.4,0.1,5.4,54.4,money_order,2018-05-03 14:31:43
1,7720,14757,5.0,746.3,0.3,7.8,78.3,credit_card,2018-05-25 22:10:13
2,4988,1047,1.0,85.1,0.3,3.2,32.3,credit_card,2018-01-12 13:33:22
3,8145,37291,1.0,97.7,0.2,3.3,33.3,credit_card,2018-12-13 11:36:11
4,5375,8738,1.0,191.0,0.3,16.0,160.0,money_order,2018-04-20 16:21:04
5,5041,10113,1.0,64.8,0.2,7.2,72.0,money_order,2018-04-26 15:47:51
6,8525,29473,1.0,50.4,0.1,1.8,18.0,credit_card,2018-10-01 15:34:15
7,4472,6809,4.0,321.2,0.3,2.0,20.3,e_wallet,2018-03-23 15:50:03
8,5072,4589,1.0,222.3,0.1,14.4,144.1,credit_card,2018-03-01 07:15:07
0,5625,4861,1.0,103.4,0.3,5.4,54.4,debit_card,2018-03-03 20:22:53
1,3706,268,4.0,601.4,0.3,10.6,105.7,credit_card,2018-01-04 11:31:15
2,1134,35332,5.0,411.4,0.3,1.9,19.5,credit_card,2018-11-21 20:36:22
3,5377,7394,1.0,85.89999999999999,0.3,3.3,33.3,credit_card,2018-04-02 14:51:11
4,7225,17621,1.0,189.0,0.3,14.0,140.0,credit_card,2018-10-23 11:23:50
5,7371,12440,1.0,57.6,0.3,7.2,72.0,credit_card,2018-05-10 16:04:42
6,941,24426,5.0,244.1,0.1,1.1,10.8,credit_card,2018-08-13 09:35:10
7,933,3341,1.0,94.10000000000001,0.2,2.9,29.4,credit_card,2018-02-13 20:30:02
8,1339,27329,1.0,222.3,0.1,14.4,144.1,credit_card,2018-09-11 14:59:05
0,6265,37813,1.0,117.2,0.2,5.2,51.6,credit_card,2018-12-19 23:15:51
1,5596,7459,1.0,158.7,0.3,11.0,109.9,credit_card,2018-04-03 12:56:49
2,993,10265,1.0,84.89999999999999,0.3,3.0,30.0,credit_card,2018-04-27 19:41:55
3,5295,20913,1.0,85.89999999999999,0.3,3.3,33.3,credit_card,2018-07-18 16:16:28
4,6103,7209,1.0,241.8,0.1,16.8,167.5,credit_card,2018-05-06 10:27:56
5,3078,8042,1.0,54.0,0.3,3.6,36.0,credit_card,2018-04-11 12:10:02
6,6930,25118,4.0,152.6,0.3,1.4,13.5,money_order,2018-08-20 21:31:59
7,1275,36671,5.0,458.3,0.2,2.3,22.6,credit_card,2018-12-07 17:53:30
8,7474,2063,5.0,817.8,0.3,9.3,93.3,credit_card,2018-10-24 08:21:25
0,4219,33373,4.0,509.4,0.1,5.4,54.4,credit_card,2018-11-06 18:45:01
1,396,15096,1.0,202.8,0.1,12.9,128.9,credit_card,2018-11-04 10:46:33
2,5815,11225,5.0,470.5,0.2,2.5,25.3,e_wallet,2018-05-03 14:31:13
3,631,4724,1.0,98.0,0.2,3.6,35.6,credit_card,2018-03-02 07:55:59
4,4134,15418,5.0,888.3,0.3,13.3,132.5,money_order,2018-06-01 23:15:14
5,4348,2626,1.0,68.39999999999999,0.1,3.6,36.0,credit_card,2018-02-03 15:21:44
6,3545,23203,5.0,190.1,0.3,1.1,10.8,credit_card,2018-08-03 00:18:09
7,4231,19963,5.0,399.6,0.3,0.6,5.5,credit_card,2018-07-11 19:25:07
8,7768,23691,1.0,173.29999999999998,0.3,11.6,116.4,money_order,2018-08-07 12:01:07
0,6800,5933,5.0,492.49999999999994,0.3,2.5,25.0,money_order,2018-12-23 12:21:17
1,1549,22810,1.0,159.5,0.3,11.8,118.3,credit_card,2018-07-30 18:25:18
2,3208,23966,4.0,328.99999999999994,0.3,1.4,13.6,credit_card,2018-08-09 15:26:21
3,8551,11448,1.0,84.6,0.3,2.0,20.3,e_wallet,2018-05-04 20:19:38
4,3876,9993,5.0,885.8,0.3,10.8,107.5,credit_card,2018-04-26 12:15:07
5,4050,20993,1.0,54.0,0.3,3.6,36.0,credit_card,2018-08-15 15:07:11
6,2264,8832,4.0,152.6,0.3,1.4,13.5,credit_card,2018-11-30 05:31:43
7,2824,24180,4.0,320.8,0.3,1.6,15.8,credit_card,2018-08-11 10:53:48
8,7881,12103,5.0,820.1,0.3,11.6,116.4,credit_card,2018-05-08 14:59:40
0,7452,18621,4.0,395.8,0.3,3.8,37.6,credit_card,2018-11-27 13:57:36
1,5197,23550,5.0,747.4,0.3,8.9,88.8,money_order,2018-08-06 15:43:18
2,8233,16941,4.0,328.99999999999994,0.3,1.4,13.6,money_order,2018-06-16 10:02:20
3,102,13843,5.0,534.2,0.1,3.2,32.1,credit_card,2018-05-18 11:26:45
4,7483,17582,1.0,216.0,0.2,16.0,160.0,credit_card,2018-06-22 19:19:21
5,3753,10580,4.0,203.4,0.3,1.8,18.0,credit_card,2018-04-29 13:03:33
6,5318,6910,5.0,190.1,0.3,1.1,10.8,money_order,2018-03-26 02:35:27
7,5463,5985,1.0,94.4,0.2,3.2,31.7,credit_card,2018-03-12 20:54:42
8,5206,24417,4.0,658.1999999999999,0.3,11.4,114.0,credit_card,2018-11-04 09:09:37
0,6507,25615,1.0,103.2,0.3,5.2,51.6,credit_card,2018-08-24 08:45:01
1,3633,18860,5.0,747.4,0.3,8.9,88.8,money_order,2018-11-05 11:05:53
2,6591,9954,5.0,410.3,0.3,0.8,7.8,credit_card,2018-04-26 11:38:04
3,6023,31906,1.0,85.69999999999999,0.3,3.1,30.9,credit_card,2018-12-23 11:43:13
4,4960,13725,1.0,190.8,0.3,15.8,157.5,credit_card,2018-05-17 07:17:54
5,1600,5593,1.0,57.6,0.3,7.2,72.0,credit_card,2018-03-09 17:13:50
6,7858,10958,1.0,45.900000000000006,0.2,2.7,27.0,credit_card,2018-05-02 13:17:54
7,6776,18003,1.0,81.5,0.3,1.7,16.9,credit_card,2018-06-25 19:46:47
8,2644,36096,1.0,175.89999999999998,0.3,14.2,141.8,credit_card,2018-12-01 12:43:37
0,2446,8422,1.0,101.9,0.3,3.9,39.0,credit_card,2018-04-16 23:40:17
1,4192,15701,1.0,158.89999999999998,0.3,11.2,112.0,credit_card,2018-06-04 13:14:34
2,38,32673,1.0,97.10000000000001,0.2,3.5,34.7,credit_card,2018-11-01 13:30:12
3,2578,1414,4.0,332.29999999999995,0.3,1.9,19.1,credit_card,2018-01-17 15:58:05
4,3758,8410,4.0,,0.2,,150.0,credit_card,2018-04-16 16:20:02
5,289,17234,4.0,232.20000000000002,0.2,1.8,18.0,credit_card,2018-06-18 12:35:45
6,7440,2920,5.0,244.1,0.1,1.1,10.8,debit_card,2018-02-08 14:56:50
7,6168,14729,4.0,320.3,0.3,1.1,11.2,credit_card,2018-07-29 00:48:48
8,1271,12235,1.0,176.1,0.3,14.4,144.1,credit_card,2018-09-25 21:33:39
0,4045,29008,1.0,131.9,0.1,5.9,58.6,credit_card,2018-09-26 09:49:09
1,4100,30839,4.0,600.5,0.3,9.7,97.2,debit_card,2018-12-01 20:30:22
2,3836,34771,1.0,84.69999999999999,0.3,2.8,27.6,money_order,2018-11-16 09:44:23
3,2387,18001,5.0,534.2,0.1,3.2,32.1,credit_card,2018-06-25 08:43:46
4,7725,34766,1.0,190.8,0.3,15.8,157.5,money_order,2018-11-16 08:00:13
5,4937,14249,5.0,289.4,0.2,1.4,14.4,credit_card,2018-05-21 13:16:36
6,8419,4840,1.0,40.5,0.3,2.7,27.0,credit_card,2018-05-12 00:18:28
7,7887,15564,4.0,413.3,0.1,2.9,29.4,debit_card,2018-06-03 16:29:52
8,2980,5675,5.0,936.8,0.2,12.8,127.9,credit_card,2018-11-30 09:31:20
0,6540,20076,5.0,635.3,0.1,5.3,53.0,credit_card,2018-07-12 18:45:24
1,7322,31011,1.0,181.5,0.2,12.7,126.8,credit_card,2018-10-14 18:37:58
2,361,36833,1.0,96.60000000000001,0.2,3.0,30.0,credit_card,2018-12-08 19:06:05
3,5210,12135,5.0,413.9,0.3,0.9,8.5,credit_card,2018-05-08 16:31:38
4,7087,8416,4.0,714.0,0.3,14.0,140.0,credit_card,2018-04-16 13:18:14
5,3613,32444,4.0,203.4,0.3,1.8,18.0,credit_card,2018-10-29 23:08:50
6,120,35778,1.0,45.900000000000006,0.2,2.7,27.0,credit_card,2018-11-26 10:26:53
7,8396,16882,5.0,458.3,0.2,2.3,22.6,credit_card,2018-06-15 00:14:21
8,7730,29876,1.0,199.4,0.2,14.6,146.4,credit_card,2018-10-05 19:53:27
0,3426,12544,5.0,635.3,0.1,5.3,53.0,credit_card,2018-12-04 09:55:08
1,8406,19257,1.0,160.0,0.3,12.3,122.6,e_wallet,2018-07-04 23:29:52
2,909,14002,4.0,329.4,0.3,1.8,18.3,credit_card,2018-05-19 14:12:50
3,5655,28773,1.0,97.5,0.2,3.1,30.9,money_order,2018-09-24 22:18:53
4,952,3396,1.0,216.5,0.2,16.5,165.0,credit_card,2018-02-13 17:53:28
5,6005,8744,1.0,52.8,0.3,2.4,24.0,credit_card,2018-04-20 11:44:11
6,2733,17384,4.0,152.6,0.3,1.4,13.5,money_order,2018-06-19 18:07:37
7,2173,11935,4.0,413.3,0.1,2.9,29.4,money_order,2018-05-07 01:09:09
8,4792,15299,5.0,817.8,0.3,9.3,93.3,credit_card,2018-05-30 10:16:12
0,5749,22797,1.0,117.4,0.2,5.4,54.4,credit_card,2018-07-30 20:47:50
1,2231,15294,1.0,202.8,0.1,12.9,128.9,credit_card,2018-05-30 17:47:23
2,7391,20080,4.0,424.4,0.1,3.2,32.3,credit_card,2018-07-12 22:14:06
3,8688,5428,5.0,474.6,0.2,2.6,26.2,credit_card,2018-03-07 15:40:14
4,3999,5733,4.0,713.0,0.3,13.0,130.0,credit_card,2018-03-10 23:35:48
5,5681,21775,1.0,61.2,0.2,3.6,36.0,credit_card,2018-07-24 16:14:28
6,6934,22249,4.0,152.6,0.3,1.4,13.5,credit_card,2018-07-27 23:29:11
7,4574,28186,4.0,367.3,0.2,2.5,24.9,credit_card,2018-09-19 19:34:08
8,3727,10326,1.0,173.29999999999998,0.3,11.6,116.4,credit_card,2018-04-28 08:02:38
0,2816,32363,4.0,395.8,0.3,3.8,37.6,money_order,2018-10-28 10:28:34
1,5889,1282,5.0,961.5,0.1,12.0,120.5,credit_card,2018-01-16 18:26:48
2,1663,6406,4.0,377.20000000000005,0.2,2.8,27.6,credit_card,2018-06-23 10:15:38
3,4852,35131,1.0,85.0,0.3,2.4,23.8,credit_card,2018-11-19 11:28:11
4,2826,14844,4.0,712.0,0.3,12.0,120.0,credit_card,2018-05-26 23:52:17
5,549,3998,5.0,289.4,0.2,1.4,14.4,credit_card,2018-02-21 22:33:55
6,8599,11418,1.0,39.599999999999994,0.3,1.8,18.0,credit_card,2018-05-04 00:12:31
7,918,6631,1.0,82.7,0.3,2.9,29.4,credit_card,2018-03-20 14:00:18
8,3082,12965,4.0,658.1999999999999,0.3,11.4,114.0,money_order,2018-05-13 22:50:32
0,6585,24780,1.0,117.7,0.2,5.7,57.2,credit_card,2018-08-16 09:17:44
1,216,5663,1.0,160.2,0.3,12.5,124.7,debit_card,2018-03-10 16:46:22
2,956,5813,4.0,329.4,0.3,1.8,18.3,credit_card,2018-03-11 23:18:07
3,5683,36998,1.0,109.9,0.1,3.7,36.8,credit_card,2018-12-10 11:45:28
4,3594,2248,1.0,216.5,0.2,16.5,165.0,credit_card,2018-01-28 21:26:26
5,3653,25427,1.0,67.2,0.1,2.4,24.0,credit_card,2018-08-22 14:54:45
6,1451,18998,4.0,152.6,0.3,1.4,13.5,credit_card,2018-07-03 16:42:42
7,1288,28713,1.0,82.7,0.3,2.9,29.4,credit_card,2018-09-24 10:29:25
8,3780,34765,5.0,819.0,0.3,10.5,104.8,credit_card,2018-11-16 13:50:48
0,297,35922,5.0,564.6,0.2,4.6,46.0,money_order,2018-11-28 20:27:54
1,953,32260,5.0,748.4,0.3,9.9,99.4,money_order,2018-10-27 16:11:38
2,5358,1375,1.0,83.8,0.3,1.9,19.5,credit_card,2018-01-17 17:02:32
