customer_key,store_key,customer_cumulative_spent,customer_level,date_time
1039,100,369.5,Platinum,2018-01-12 10:35:26
1046,163,1712.8,VIP,2018-01-12 10:40:18
1007,88,483.1,Platinum,2018-01-12 10:49:27
1022,185,218.2,Gold,2018-01-12 10:56:25
986,225,394.5,Platinum,2018-01-12 11:06:28
1030,297,681.8,Diamond,2018-01-12 12:01:58
1016,43,269.1,Platinum,2018-01-12 12:08:21
987,167,820.7,Diamond,2018-01-12 12:42:46
1010,59,192.0,Gold,2018-01-12 13:14:36
1040,46,1073.4,VIP,2018-01-12 13:29:49
1047,38,85.3,Member,2018-01-12 13:33:22
1062,193,311.0,Platinum,2018-01-12 13:56:51
1043,247,190.9,Gold,2018-01-12 14:47:27
1067,118,168.7,Gold,2018-01-12 14:49:04
1000,110,1571.4,VIP,2018-01-12 15:06:17
1066,103,227.0,Gold,2018-01-12 15:13:13
991,243,181.5,Gold,2018-01-12 15:21:57
1004,74,760.4,Diamond,2018-01-12 16:01:54
1063,48,1015.1,VIP,2018-01-12 16:04:40
1012,86,1141.9,VIP,2018-01-12 16:16:15
990,1,302.7,Platinum,2018-01-12 17:03:36
999,134,352.8,Platinum,2018-01-12 17:21:12
1059,82,105.8,Gold,2018-01-12 18:14:57
1023,296,305.9,Platinum,2018-01-12 18:21:03
1055,163,605.5,Diamond,2018-01-12 18:22:30
1025,139,73.8,Member,2018-01-12 18:29:00
1034,175,580.2,Diamond,2018-01-12 18:33:39
1005,30,680.2,Diamond,2018-01-12 18:49:17
1033,26,231.7,Gold,2018-01-12 18:58:54
1069,130,175.0,Gold,2018-01-12 19:21:23
1049,40,968.5,Diamond,2018-01-12 19:42:09
1024,48,232.7,Gold,2018-01-12 20:26:33
1017,74,129.2,Gold,2018-01-12 20:38:14
1070,241,568.9,Diamond,2018-01-12 20:39:21
1020,45,1030.6,VIP,2018-01-12 21:11:14
1041,237,489.4,Platinum,2018-01-12 21:19:05
1001,181,185.8,Gold,2018-01-12 21:37:49
1028,38,102.2,Gold,2018-01-12 21:46:31
989,13,201.2,Gold,2018-01-12 21:47:12
1014,10,769.0,Diamond,2018-01-12 22:01:07
998,270,346.6,Platinum,2018-01-12 22:01:19
1036,207,683.9,Diamond,2018-01-12 22:05:51
1053,280,100.7,Gold,2018-01-12 22:16:00
1011,34,147.1,Gold,2018-01-12 22:32:15
996,152,2364.8,VIP,2018-01-12 22:46:06
1068,10,282.0,Platinum,2018-01-12 23:09:53
1064,101,1463.6,VIP,2018-01-12 23:10:36
1071,157,55.8,Member,2018-01-12 23:11:44
1057,31,709.0,Diamond,2018-01-12 23:15:50
1140,220,974.2,Diamond,2018-01-13 02:17:22
1131,136,539.6,Diamond,2018-01-13 04:02:39
1097,25,247.8,Gold,2018-01-13 07:03:19
1132,128,79.9,Member,2018-01-13 08:29:52
1103,126,309.9,Platinum,2018-01-13 08:57:11
1122,285,120.7,Gold,2018-01-13 09:32:25
1109,41,1419.3,VIP,2018-01-13 09:39:11
1138,219,765.2,Diamond,2018-01-13 09:47:27
1076,277,228.1,Gold,2018-01-13 09:59:35
1112,68,96.3,Member,2018-01-13 10:15:28
1117,69,424.0,Platinum,2018-01-13 10:44:27
1095,45,1395.0,VIP,2018-01-13 11:07:59
1128,199,655.8,Diamond,2018-01-13 11:10:13
1110,38,322.8,Platinum,2018-01-13 11:46:20
1084,57,453.6,Platinum,2018-01-13 11:59:28
1083,198,935.0,Diamond,2018-01-13 12:05:29
1091,209,349.1,Platinum,2018-01-13 13:10:42
1135,199,389.6,Platinum,2018-01-13 13:17:09
1094,127,1047.7,VIP,2018-01-13 14:02:38
1133,178,441.0,Platinum,2018-01-13 14:30:14
1100,16,288.0,Platinum,2018-01-13 14:45:03
1115,171,1156.0,VIP,2018-01-13 15:02:54
1089,280,1195.1,VIP,2018-01-13 15:11:40
1123,223,1059.3,VIP,2018-01-13 15:32:47
1077,279,71.7,Member,2018-01-13 15:55:12
1111,184,397.4,Platinum,2018-01-13 17:21:29
1074,21,240.2,Gold,2018-01-13 17:26:44
1137,113,398.0,Platinum,2018-01-13 18:02:52
1085,20,226.8,Gold,2018-01-13 18:46:27
1099,25,466.1,Platinum,2018-01-13 19:11:45
1087,40,317.2,Platinum,2018-01-13 19:14:08
1108,47,230.1,Gold,2018-01-13 19:25:59
1101,83,370.7,Platinum,2018-01-13 19:43:26
1098,101,197.7,Gold,2018-01-13 20:05:04
1129,262,651.9,Diamond,2018-01-13 20:45:20
1130,174,484.4,Platinum,2018-01-13 20:45:20
1078,117,315.5,Platinum,2018-01-13 21:25:29
1073,294,1261.7,VIP,2018-01-13 21:31:54
1119,177,506.0,Diamond,2018-01-13 23:59:12
1176,86,448.0,Platinum,2018-01-14 00:48:58
1206,70,857.9,Diamond,2018-01-14 01:15:01
1161,287,395.7,Platinum,2018-01-14 02:23:19
1194,116,282.6,Platinum,2018-01-14 06:59:30
1145,48,749.8,Diamond,2018-01-14 07:31:28
1167,270,514.2,Diamond,2018-01-14 07:32:13
1180,37,73.0,Member,2018-01-14 07:42:55
1142,77,717.5,Diamond,2018-01-14 09:38:15
1187,43,192.7,Gold,2018-01-14 09:41:51
1169,60,250.8,Platinum,2018-01-14 09:54:01
1175,94,216.1,Gold,2018-01-14 09:59:39
1160,268,169.2,Gold,2018-01-14 10:17:06
1170,66,840.8,Diamond,2018-01-14 10:17:15
1147,30,264.2,Platinum,2018-01-14 10:47:33
1193,20,53.1,Member,2018-01-14 10:58:20
1164,184,230.5,Gold,2018-01-14 11:08:24
1151,288,305.3,Platinum,2018-01-14 11:09:55
1204,105,419.3,Platinum,2018-01-14 11:51:19
1189,284,189.9,Gold,2018-01-14 13:00:54
1146,165,468.4,Platinum,2018-01-14 14:24:15
1174,238,549.1,Diamond,2018-01-14 14:45:58
1200,164,113.6,Gold,2018-01-14 16:04:05
1191,124,145.5,Gold,2018-01-14 16:25:43
1177,293,694.1,Diamond,2018-01-14 17:12:45
1195,252,753.3,Diamond,2018-01-14 17:16:56
1155,223,786.6,Diamond,2018-01-14 17:48:04
1192,39,522.0,Diamond,2018-01-14 18:50:34
1153,5,213.2,Gold,2018-01-14 19:03:05
1156,197,852.2,Diamond,2018-01-14 19:10:34
1182,267,999.0,Diamond,2018-01-14 19:33:54
1201,248,442.4,Platinum,2018-01-14 19:34:10
1159,123,732.7,Diamond,2018-01-14 19:46:54
1150,91,467.1,Platinum,2018-01-14 19:52:37
1185,268,2590.2,VIP,2018-01-14 20:16:40
1184,160,574.2,Diamond,2018-01-14 20:22:17
1172,30,529.0,Diamond,2018-01-14 20:53:48
1163,180,416.6,Platinum,2018-01-14 22:26:22
1178,271,1395.6,VIP,2018-01-14 22:41:26
1197,164,577.2,Diamond,2018-01-14 23:02:25
1173,202,519.2,Diamond,2018-01-14 23:08:28
1171,189,251.6,Platinum,2018-01-14 23:57:22
1244,6,371.3,Platinum,2018-01-15 01:57:18
1214,63,341.7,Platinum,2018-01-15 03:24:51
1240,105,338.9,Platinum,2018-01-15 04:15:02
1256,42,540.3,Diamond,2018-01-15 10:30:57
1227,267,833.2,Diamond,2018-01-15 11:17:35
1245,285,534.2,Diamond,2018-01-15 11:31:50
1243,275,259.4,Platinum,2018-01-15 12:28:54
1216,185,335.4,Platinum,2018-01-15 12:30:35
1217,216,465.2,Platinum,2018-01-15 13:56:49
1262,51,318.3,Platinum,2018-01-15 14:31:50
1259,98,121.9,Gold,2018-01-15 14:56:08
1251,292,368.0,Platinum,2018-01-15 15:27:23
1248,263,451.8,Platinum,2018-01-15 17:12:19
1255,295,160.7,Gold,2018-01-15 17:15:38
1209,288,173.5,Gold,2018-01-15 17:27:14
1236,215,820.9,Diamond,2018-01-15 17:27:14
1254,187,2038.5,VIP,2018-01-15 17:36:02
1221,114,222.4,Gold,2018-01-15 18:44:10
1238,42,652.7,Diamond,2018-01-15 18:55:27
1211,248,563.2,Diamond,2018-01-15 19:25:02
1215,16,94.2,Member,2018-01-15 19:33:54
1257,210,221.4,Gold,2018-01-15 19:41:20
1235,135,146.9,Gold,2018-01-15 20:56:39
1258,220,1052.4,VIP,2018-01-15 21:00:40
1225,76,27.6,Member,2018-01-15 21:25:16
1230,173,155.6,Gold,2018-01-15 21:28:17
1226,217,860.1,Diamond,2018-01-15 22:06:05
1239,41,333.5,Platinum,2018-01-15 22:39:25
1247,250,49.0,Member,2018-01-15 22:52:42
1213,98,219.1,Gold,2018-01-15 23:33:59
1232,72,36.8,Member,2018-01-15 23:34:07
1261,106,173.4,Gold,2018-01-15 23:37:59
1231,233,244.7,Gold,2018-01-15 23:50:11
1285,243,487.8,Platinum,2018-01-16 00:29:46
1266,62,173.0,Gold,2018-01-16 01:17:13
1294,255,727.1,Diamond,2018-01-16 01:21:34
1327,252,709.7,Diamond,2018-01-16 04:09:15
1318,115,524.1,Diamond,2018-01-16 08:43:32
1317,9,47.6,Member,2018-01-16 09:10:24
1296,103,78.9,Member,2018-01-16 09:17:48
1348,47,1873.4,VIP,2018-01-16 10:07:40
1309,263,1035.1,VIP,2018-01-16 10:16:48
1338,251,772.7,Diamond,2018-01-16 10:19:21
1350,136,198.5,Gold,2018-01-16 10:31:44
1357,131,471.8,Platinum,2018-01-16 10:32:58
1301,278,849.2,Diamond,2018-01-16 10:38:08
1277,5,1083.2,VIP,2018-01-16 10:42:28
1303,52,630.2,Diamond,2018-01-16 10:46:18
1018,135,1103.1,VIP,2018-01-16 11:28:49
1018,176,1770.0,VIP,2018-01-16 11:28:49
1280,120,951.1,Diamond,2018-01-16 11:34:00
1284,296,500.7,Diamond,2018-01-16 11:39:32
1343,259,532.5,Diamond,2018-01-16 11:39:58
1319,23,368.9,Platinum,2018-01-16 11:52:30
1345,253,193.3,Gold,2018-01-16 12:18:33
1323,64,445.7,Platinum,2018-01-16 12:21:07
1359,170,143.1,Gold,2018-01-16 13:01:48
1308,187,644.8,Diamond,2018-01-16 13:30:58
1347,51,402.6,Platinum,2018-01-16 14:05:06
1354,294,374.9,Platinum,2018-01-16 14:12:01
1346,5,71.6,Member,2018-01-16 14:18:43
1291,138,458.1,Platinum,2018-01-16 14:19:51
1271,164,297.4,Platinum,2018-01-16 14:29:26
1342,161,196.9,Gold,2018-01-16 14:49:14
1329,146,76.0,Member,2018-01-16 14:49:26
1341,12,916.4,Diamond,2018-01-16 15:04:24
1334,235,1037.2,VIP,2018-01-16 15:08:15
1332,293,133.5,Gold,2018-01-16 15:29:43
1325,192,439.3,Platinum,2018-01-16 15:39:02
1268,50,337.8,Platinum,2018-01-16 15:39:28
1333,193,359.1,Platinum,2018-01-16 15:57:54
1307,1,649.3,Diamond,2018-01-16 16:06:33
1273,190,423.7,Platinum,2018-01-16 16:31:53
1288,129,352.8,Platinum,2018-01-16 16:47:23
1302,18,1121.8,VIP,2018-01-16 17:27:35
1287,277,270.4,Platinum,2018-01-16 17:57:03
1269,203,299.9,Platinum,2018-01-16 18:18:55
1270,208,467.8,Platinum,2018-01-16 18:24:13
1282,156,2236.1,VIP,2018-01-16 18:26:48
1356,119,85.8,Member,2018-01-16 18:46:05
1324,142,207.3,Gold,2018-01-16 18:51:27
1278,140,676.8,Diamond,2018-01-16 19:15:56
1355,13,417.5,Platinum,2018-01-16 19:17:54
1344,30,210.0,Gold,2018-01-16 19:22:05
1263,140,1041.0,VIP,2018-01-16 20:05:09
1353,259,2159.0,VIP,2018-01-16 20:05:46
1274,69,439.5,Platinum,2018-01-16 20:22:17
1360,259,305.9,Platinum,2018-01-16 20:29:14
1337,285,239.2,Gold,2018-01-16 21:07:08
1331,107,368.3,Platinum,2018-01-16 21:27:35
1305,24,85.2,Member,2018-01-16 21:33:19
1312,14,735.0,Diamond,2018-01-16 21:40:33
1339,201,306.6,Platinum,2018-01-16 21:56:21
1267,294,300.9,Platinum,2018-01-16 22:05:29
1311,261,1251.0,VIP,2018-01-16 22:22:58
1321,269,502.7,Diamond,2018-01-16 22:51:01
1276,82,362.7,Platinum,2018-01-16 23:26:54
1299,166,433.0,Platinum,2018-01-16 23:56:11
349,141,507.5,Diamond,2018-01-17 01:24:28
349,22,385.1,Diamond,2018-01-17 01:24:28
1394,145,376.7,Platinum,2018-01-17 08:52:14
1451,125,278.4,Platinum,2018-01-17 08:55:03
1391,191,1423.3,VIP,2018-01-17 09:01:44
1432,203,492.5,Platinum,2018-01-17 09:54:42
1439,257,1925.1,VIP,2018-01-17 10:08:38
1400,104,234.0,Gold,2018-01-17 10:10:05
1445,148,173.0,Gold,2018-01-17 10:14:43
1386,138,94.8,Member,2018-01-17 10:16:16
1395,180,201.7,Gold,2018-01-17 10:42:30
1441,245,739.6,Diamond,2018-01-17 10:51:16
1364,8,614.4,Diamond,2018-01-17 11:15:37
1418,249,78.9,Member,2018-01-17 11:15:51
1449,291,419.4,Platinum,2018-01-17 11:24:51
1429,247,571.5,Diamond,2018-01-17 12:02:37
1363,71,96.4,Member,2018-01-17 12:09:20
1444,27,431.2,Platinum,2018-01-17 12:31:27
1384,160,403.7,Platinum,2018-01-17 12:33:34
1457,130,1464.0,VIP,2018-01-17 12:43:22
1390,148,499.5,Platinum,2018-01-17 12:59:28
1433,267,275.6,Platinum,2018-01-17 13:06:29
1366,136,771.4,Diamond,2018-01-17 13:06:30
1388,110,201.9,Gold,2018-01-17 13:53:20
1396,221,379.5,Platinum,2018-01-17 14:02:53
1397,139,209.7,Gold,2018-01-17 14:09:47
1340,5,356.6,Diamond,2018-01-17 14:10:06
1340,55,205.6,Diamond,2018-01-17 14:10:06
1437,176,335.3,Platinum,2018-01-17 14:31:21
1434,0,611.8,Diamond,2018-01-17 14:36:26
1424,16,245.5,Gold,2018-01-17 15:35:11
1372,231,760.0,Diamond,2018-01-17 15:44:37
1431,297,132.2,Gold,2018-01-17 16:34:11
1417,100,834.8,Diamond,2018-01-17 17:09:28
1427,42,225.5,Gold,2018-01-17 18:29:09
1448,68,1566.9,VIP,2018-01-17 18:41:56
1409,32,659.3,Diamond,2018-01-17 19:05:01
1430,233,940.8,Diamond,2018-01-17 19:13:27
1378,138,564.0,Diamond,2018-01-17 19:14:06
1412,157,627.6,Diamond,2018-01-17 19:17:24
1371,279,509.1,Diamond,2018-01-17 19:31:12
1382,216,439.8,Platinum,2018-01-17 19:50:10
1426,19,111.5,Gold,2018-01-17 20:02:04
1407,74,428.5,Platinum,2018-01-17 20:10:25
1398,213,104.2,Gold,2018-01-17 20:31:09
1376,34,1281.0,VIP,2018-01-17 21:08:24
1415,170,223.2,Gold,2018-01-17 21:32:46
1367,85,476.9,Platinum,2018-01-17 21:33:51
1428,261,1230.9,VIP,2018-01-17 22:36:32
1458,73,125.1,Gold,2018-01-17 22:38:28
1440,2,421.2,Platinum,2018-01-17 22:39:08
1425,215,1171.7,VIP,2018-01-17 22:41:15
1399,25,240.2,Gold,2018-01-17 22:51:55
1406,150,68.0,Member,2018-01-17 23:18:53
1362,289,985.6,Diamond,2018-01-17 23:24:35
1368,292,232.8,Gold,2018-01-17 23:40:33
1450,68,668.9,Diamond,2018-01-17 23:47:22
1464,84,881.0,Diamond,2018-01-18 00:37:08
1530,41,1058.2,VIP,2018-01-18 01:12:36
1474,151,315.6,Platinum,2018-01-18 08:46:18
1532,183,339.0,Platinum,2018-01-18 08:47:45
1473,31,854.1,Diamond,2018-01-18 11:14:39
1521,93,484.8,Platinum,2018-01-18 11:17:22
1476,190,550.1,Diamond,2018-01-18 11:53:15
1514,81,285.4,Platinum,2018-01-18 11:56:48
1520,165,286.4,Platinum,2018-01-18 12:36:09
1501,260,677.5,Diamond,2018-01-18 12:36:14
1490,89,234.9,Gold,2018-01-18 13:34:48
1498,223,1306.0,VIP,2018-01-18 13:35:32
600,17,411.7,VIP,2018-01-18 13:41:33
600,108,1028.6,VIP,2018-01-18 13:41:33
1463,174,755.1,Diamond,2018-01-18 14:34:23
1529,295,432.1,Platinum,2018-01-18 15:25:26
1533,130,190.5,Gold,2018-01-18 15:59:04
1468,138,1477.4,VIP,2018-01-18 16:44:45
1492,20,182.0,Gold,2018-01-18 16:53:04
1502,217,105.7,Gold,2018-01-18 17:01:49
1511,37,314.1,Platinum,2018-01-18 17:02:05
1462,234,357.6,Platinum,2018-01-18 17:17:43
1500,145,382.7,Platinum,2018-01-18 17:37:06
1489,16,431.2,Platinum,2018-01-18 17:52:06
1517,86,65.0,Member,2018-01-18 18:07:13
1465,38,359.5,Platinum,2018-01-18 20:14:03
1493,235,541.3,Diamond,2018-01-18 21:14:29
1469,177,61.9,Member,2018-01-18 21:20:58
1522,53,2180.7,VIP,2018-01-18 21:48:21
1506,29,1808.0,VIP,2018-01-18 23:22:07
1503,231,194.1,Gold,2018-01-18 23:22:31
1508,236,102.9,Gold,2018-01-18 23:22:46
1516,81,142.8,Gold,2018-01-18 23:39:17
1509,100,1070.4,VIP,2018-01-18 23:55:51
1608,91,946.4,Diamond,2018-01-19 00:37:57
1613,181,168.9,Gold,2018-01-19 02:12:45
1555,104,172.9,Gold,2018-01-19 06:28:39
1545,9,589.0,Diamond,2018-01-19 07:57:23
1558,254,1000.8,VIP,2018-01-19 09:12:06
1564,23,119.7,Gold,2018-01-19 09:58:57
1550,3,315.4,Platinum,2018-01-19 10:00:15
1628,61,347.8,Platinum,2018-01-19 10:17:42
1584,205,348.2,Platinum,2018-01-19 10:19:15
1571,22,178.4,Gold,2018-01-19 10:24:48
1539,132,251.3,Platinum,2018-01-19 10:32:32
1577,100,288.4,Platinum,2018-01-19 10:36:34
1606,277,219.0,Gold,2018-01-19 10:40:16
1561,60,421.1,Platinum,2018-01-19 10:55:50
1549,72,226.9,Gold,2018-01-19 11:03:40
1542,227,140.5,Gold,2018-01-19 11:31:05
1624,76,388.0,Platinum,2018-01-19 11:42:22
1610,236,337.7,Platinum,2018-01-19 12:07:22
1601,264,1314.2,VIP,2018-01-19 12:24:50
1544,262,478.3,Platinum,2018-01-19 12:26:39
1593,64,1099.2,VIP,2018-01-19 12:31:00
1620,179,128.9,Gold,2018-01-19 12:53:12
1551,60,445.1,Platinum,2018-01-19 13:06:58
1604,257,1555.4,VIP,2018-01-19 13:52:01
1557,261,402.9,Platinum,2018-01-19 14:19:38
1619,219,489.2,Platinum,2018-01-19 14:36:28
1603,173,1396.6,VIP,2018-01-19 14:58:39
1538,261,81.6,Member,2018-01-19 15:08:03
1536,251,375.4,Platinum,2018-01-19 15:08:35
1622,102,281.9,Platinum,2018-01-19 15:08:48
1611,92,175.8,Gold,2018-01-19 15:13:31
1615,100,154.0,Gold,2018-01-19 15:32:01
1612,295,779.6,Diamond,2018-01-19 15:53:18
1605,177,203.1,Gold,2018-01-19 16:07:11
483,229,472.5,Diamond,2018-01-19 16:21:34
483,29,173.6,Diamond,2018-01-19 16:21:34
1627,7,1736.0,VIP,2018-01-19 16:38:12
1623,157,595.6,Diamond,2018-01-19 17:26:15
1589,165,420.7,Platinum,2018-01-19 17:28:56
1602,80,225.3,Gold,2018-01-19 18:43:03
1541,41,1763.1,VIP,2018-01-19 19:17:14
1546,157,254.9,Platinum,2018-01-19 19:21:26
1540,100,140.1,Gold,2018-01-19 19:26:59
1567,90,501.7,Diamond,2018-01-19 19:45:40
1553,122,660.8,Diamond,2018-01-19 21:07:15
1552,28,945.5,Diamond,2018-01-19 21:10:03
1568,83,186.3,Gold,2018-01-19 21:56:51
1625,64,555.9,Diamond,2018-01-19 22:15:23
1562,212,796.0,Diamond,2018-01-19 22:35:48
1594,34,418.7,Platinum,2018-01-19 22:39:30
1535,297,285.9,Platinum,2018-01-19 22:49:04
1576,70,467.4,Platinum,2018-01-19 22:59:03
1575,63,971.7,Diamond,2018-01-19 23:16:28
1556,99,142.2,Gold,2018-01-19 23:25:10
1587,226,1118.9,VIP,2018-01-19 23:49:16
1653,284,742.7,Diamond,2018-01-20 00:13:14
1649,12,480.0,Platinum,2018-01-20 00:31:45
1641,248,189.6,Gold,2018-01-20 02:51:03
1686,38,509.8,Diamond,2018-01-20 07:43:43
1663,250,129.2,Gold,2018-01-20 09:51:39
1643,64,181.0,Gold,2018-01-20 10:00:43
1644,214,87.7,Member,2018-01-20 10:08:59
1696,223,2086.8,VIP,2018-01-20 10:46:34
1661,135,197.5,Gold,2018-01-20 11:21:36
1642,255,400.2,Platinum,2018-01-20 11:33:42
1659,220,138.1,Gold,2018-01-20 11:53:07
1656,262,1074.3,VIP,2018-01-20 12:25:18
1682,29,160.8,Gold,2018-01-20 12:37:34
1655,96,711.7,Diamond,2018-01-20 13:11:07
1665,239,564.4,Diamond,2018-01-20 13:15:37
1680,128,436.4,Platinum,2018-01-20 14:08:15
1647,152,116.3,Gold,2018-01-20 14:21:12
1697,73,333.0,Platinum,2018-01-20 14:23:34
1662,124,370.7,Platinum,2018-01-20 14:26:51
1689,182,621.5,Diamond,2018-01-20 14:46:53
1694,153,703.4,Diamond,2018-01-20 14:47:37
1690,270,960.2,Diamond,2018-01-20 15:07:22
1695,294,695.5,Diamond,2018-01-20 16:18:05
1681,197,280.7,Platinum,2018-01-20 16:32:59
1636,141,361.0,Platinum,2018-01-20 17:08:39
1650,120,909.5,Diamond,2018-01-20 17:28:24
1640,190,261.9,Platinum,2018-01-20 17:52:50
1652,121,393.8,Platinum,2018-01-20 18:25:55
1684,36,570.9,Diamond,2018-01-20 21:51:01
1668,38,182.6,Gold,2018-01-20 22:53:41
1673,262,490.2,Platinum,2018-01-20 23:02:08
1670,141,325.7,Platinum,2018-01-20 23:07:30
1711,236,638.3,Diamond,2018-01-21 00:17:19
1712,69,2003.7,VIP,2018-01-21 00:33:38
1754,114,48.4,Member,2018-01-21 09:23:42
1732,233,150.3,Gold,2018-01-21 09:57:12
1722,216,184.0,Gold,2018-01-21 10:02:31
1718,96,1426.3,VIP,2018-01-21 10:32:27
1744,63,1097.9,VIP,2018-01-21 10:57:12
1709,126,246.0,Gold,2018-01-21 11:01:29
1738,174,134.7,Gold,2018-01-21 11:26:14
1743,192,419.4,Platinum,2018-01-21 12:01:09
1698,273,118.0,Gold,2018-01-21 13:04:53
1731,67,1337.5,VIP,2018-01-21 13:42:03
1719,101,401.2,Platinum,2018-01-21 14:10:35
1737,277,565.6,Diamond,2018-01-21 14:13:01
1747,225,449.0,Platinum,2018-01-21 14:22:24
1741,134,250.2,Platinum,2018-01-21 14:46:13
1726,140,1480.7,VIP,2018-01-21 15:08:04
1757,51,1744.2,VIP,2018-01-21 15:44:17
1749,229,1159.4,VIP,2018-01-21 15:54:51
1701,168,873.8,Diamond,2018-01-21 15:58:43
1700,201,86.0,Member,2018-01-21 16:00:40
1703,29,606.4,Diamond,2018-01-21 16:10:52
1716,151,73.5,Member,2018-01-21 16:31:37
1727,11,295.6,Platinum,2018-01-21 16:32:50
1748,102,167.1,Gold,2018-01-21 18:47:03
1733,165,305.4,Platinum,2018-01-21 19:16:51
1708,247,448.5,Platinum,2018-01-21 20:39:37
1699,36,385.2,Platinum,2018-01-21 20:54:47
1729,50,213.6,Gold,2018-01-21 21:53:48
1724,101,113.4,Gold,2018-01-21 21:55:26
1713,97,687.7,Diamond,2018-01-21 21:59:17
1745,254,94.2,Member,2018-01-21 22:07:57
1730,134,424.4,Platinum,2018-01-21 22:17:06
318,247,364.5,Diamond,2018-01-21 22:31:25
318,105,167.8,Diamond,2018-01-21 22:31:25
1819,220,394.1,Platinum,2018-01-22 00:31:28
1827,274,671.0,Diamond,2018-01-22 00:55:23
1766,106,1099.0,VIP,2018-01-22 01:39:47
1808,27,122.9,Gold,2018-01-22 01:54:10
1797,150,508.7,Diamond,2018-01-22 08:18:52
1790,223,662.4,Diamond,2018-01-22 08:34:08
1815,262,289.5,Platinum,2018-01-22 10:40:18
1809,244,230.3,Gold,2018-01-22 10:52:38
1803,264,253.1,Platinum,2018-01-22 10:53:02
1806,274,851.5,Diamond,2018-01-22 11:14:51
1771,141,514.4,Diamond,2018-01-22 12:00:02
1821,58,288.6,Platinum,2018-01-22 12:16:54
500,265,331.2,Diamond,2018-01-22 12:23:20
500,248,601.1,Diamond,2018-01-22 12:23:20
1818,291,61.0,Member,2018-01-22 12:50:27
1832,252,151.2,Gold,2018-01-22 13:01:29
1777,175,731.0,Diamond,2018-01-22 13:08:52
1836,252,459.6,Platinum,2018-01-22 13:38:49
1817,126,268.7,Platinum,2018-01-22 13:39:48
1839,36,66.3,Member,2018-01-22 13:56:20
1759,90,732.3,Diamond,2018-01-22 13:59:06
1804,132,422.3,Platinum,2018-01-22 14:11:40
1800,182,895.9,Diamond,2018-01-22 14:12:23
1775,16,177.7,Gold,2018-01-22 14:35:01
1822,294,441.6,Platinum,2018-01-22 14:36:12
1816,244,1486.3,VIP,2018-01-22 14:46:44
1785,75,62.2,Member,2018-01-22 15:13:24
1798,93,1084.4,VIP,2018-01-22 15:57:15
1764,266,110.6,Gold,2018-01-22 16:11:06
1792,139,612.9,Diamond,2018-01-22 16:11:23
1837,221,950.8,Diamond,2018-01-22 16:34:12
1795,64,210.5,Gold,2018-01-22 16:39:09
1833,174,226.4,Gold,2018-01-22 17:07:40
1835,178,247.7,Gold,2018-01-22 17:10:35
1838,204,101.6,Gold,2018-01-22 17:18:07
1810,89,478.0,Platinum,2018-01-22 17:36:39
1769,145,208.6,Gold,2018-01-22 18:16:11
1834,296,705.1,Diamond,2018-01-22 18:29:00
1828,245,119.4,Gold,2018-01-22 18:50:04
1793,44,823.9,Diamond,2018-01-22 18:57:48
1778,3,62.0,Member,2018-01-22 18:57:54
1824,24,461.1,Platinum,2018-01-22 19:17:43
1783,200,470.8,Platinum,2018-01-22 19:25:14
1840,221,624.6,Diamond,2018-01-22 19:54:34
1772,11,80.6,Member,2018-01-22 20:01:31
1794,232,559.0,Diamond,2018-01-22 20:23:44
1805,189,104.2,Gold,2018-01-22 20:26:38
1823,68,357.6,Platinum,2018-01-22 21:02:25
1813,191,823.2,Diamond,2018-01-22 21:59:28
1825,187,1049.5,VIP,2018-01-22 23:02:00
1780,34,2094.3,VIP,2018-01-22 23:24:01
1782,201,173.4,Gold,2018-01-22 23:47:01
1796,221,329.9,Platinum,2018-01-22 23:49:48
1850,42,351.1,Platinum,2018-01-23 00:05:04
1901,70,2391.0,VIP,2018-01-23 00:13:46
1873,252,393.0,Platinum,2018-01-23 03:00:59
1921,6,169.6,Gold,2018-01-23 06:21:02
1886,200,159.7,Gold,2018-01-23 09:08:04
1843,56,177.9,Gold,2018-01-23 09:53:39
1917,79,168.0,Gold,2018-01-23 10:11:14
1877,6,198.2,Gold,2018-01-23 10:40:44
1851,171,449.2,Platinum,2018-01-23 10:41:24
1856,218,243.0,Gold,2018-01-23 11:38:18
1890,202,630.8,Diamond,2018-01-23 11:55:39
1875,70,72.1,Member,2018-01-23 12:09:24
1883,165,88.3,Member,2018-01-23 12:43:17
1881,234,691.5,Diamond,2018-01-23 12:48:12
1863,263,155.9,Gold,2018-01-23 12:51:42
1880,44,1128.0,VIP,2018-01-23 13:01:55
1874,10,592.9,Diamond,2018-01-23 13:24:29
1876,16,1100.8,VIP,2018-01-23 13:57:25
1912,207,2311.3,VIP,2018-01-23 14:18:27
1897,233,698.2,Diamond,2018-01-23 14:35:53
1861,234,958.8,Diamond,2018-01-23 14:41:59
1864,182,2022.3,VIP,2018-01-23 14:52:52
1847,13,752.0,Diamond,2018-01-23 14:59:46
1911,232,303.0,Platinum,2018-01-23 15:34:26
1896,255,1404.4,VIP,2018-01-23 15:35:27
1918,158,174.8,Gold,2018-01-23 15:35:33
1867,108,817.1,Diamond,2018-01-23 15:58:21
1842,124,852.6,Diamond,2018-01-23 16:09:25
1885,125,575.2,Diamond,2018-01-23 16:21:02
1904,58,1609.1,VIP,2018-01-23 16:29:52
1844,110,775.2,Diamond,2018-01-23 16:53:19
1902,213,133.2,Gold,2018-01-23 17:07:40
